x;y_name;y;action;direction;meters;degshours;object1;nearest;relation1;object2;relation2;object3;self;gaze;delayed;type
разыщи рытвину, которая располагается рядом с домиком, что справа от фонаря;relation2;8;7;0;0;0;5;0;1;1;5;13;0;0;0;generator
исследуй ограждение, которое рядом с особняком, что располагается перед ямой;relation2;8;9;0;0;0;12;0;1;1;3;5;0;0;0;generator
пытайся разглядывать авто, что левее камня, который находится правее горы;relation2;8;9;0;0;0;14;0;4;10;5;7;0;0;0;generator
начинай опережать овраг, что находится спереди от тачки, которая располагается спереди от останца;relation2;8;8;0;0;0;5;0;3;14;3;11;0;0;0;generator
рассмотри сломанное дерево, которое находится правее рытвины, которая располагается за лесом;relation2;8;9;0;0;0;3;0;5;5;2;4;0;0;0;generator
отправляйся до оврага, который находится за разрывом, что находится неподалеку от лампы;relation2;8;6;0;0;0;5;0;2;8;1;13;0;0;0;generator
поднемись до дерева, что располагается за поваленным деревом, что находится неподалеку от булыги;relation2;8;6;0;0;0;2;0;2;3;1;10;0;0;0;generator
следуй по пути до останца, что располагается перед железным конём, располагающегося за светом;relation2;8;6;0;0;0;11;0;3;14;2;13;0;0;0;generator
найди бугор, который правее трещины, располагающуюся слева от сосны;relation2;8;7;0;0;0;7;0;5;8;4;2;0;0;0;generator
найди строение, которое располагается за дубравой за человеком;relation2;8;7;0;0;0;1;0;2;4;2;6;0;0;0;generator
ковыляй к дубу, находящемуся левее ограждения, находящемуся за упавшим деревом;relation2;8;6;0;0;0;2;0;4;12;2;3;0;0;0;generator
разыщи лампу, которая слева от машины, что находится правее камня;relation2;8;7;0;0;0;13;0;4;14;5;10;0;0;0;generator
